artist_name,album_name,track_name,ts,is_non_music,hour,day_of_week,month,year,play_count
Dan Auerbach,Keep It Hid,When I Left The Room,2021-05-21 18:26:00,False,18,Friday,5,2021,2
Dan Auerbach,Keep It Hid,My Last Mistake,2021-05-21 18:22:00,False,18,Friday,5,2021,2
Dan Auerbach,Keep It Hid,Keep It Hid,2021-05-21 18:19:00,False,18,Friday,5,2021,4
Dan Auerbach,Keep It Hid,The Prowl,2021-05-21 18:16:00,False,18,Friday,5,2021,2
Dan Auerbach,Keep It Hid,Mean Monsoon,2021-05-21 18:12:00,False,18,Friday,5,2021,4
Dan Auerbach,Keep It Hid,Mean Monsoon,2021-05-21 18:12:00,False,18,Friday,5,2021,4
Dan Auerbach,Keep It Hid,When The Night Comes,2021-05-21 17:23:00,False,17,Friday,5,2021,4
Dan Auerbach,Keep It Hid,When The Night Comes,2021-05-21 17:21:00,False,17,Friday,5,2021,4
Dan Auerbach,Keep It Hid,Real Desire,2021-05-21 17:19:00,False,17,Friday,5,2021,3
Dan Auerbach,Keep It Hid,Whispered Words (Pretty Lies),2021-05-21 17:15:00,False,17,Friday,5,2021,12
Dan Auerbach,Keep It Hid,Because I Should,2021-05-21 17:11:00,False,17,Friday,5,2021,3
Dan Auerbach,Keep It Hid,Heartbroken In Disrepair,2021-05-21 17:10:00,False,17,Friday,5,2021,7
Dan Auerbach,Keep It Hid,I Want Some More,2021-05-21 17:07:00,False,17,Friday,5,2021,2
Dan Auerbach,Keep It Hid,Trouble Weighs A Ton,2021-05-21 17:03:00,False,17,Friday,5,2021,4
cAPtIVa,Pay No Mind,Check Your System,2021-05-21 16:59:00,False,16,Friday,5,2021,5
The Arcs,Yours Dreamily,Put a Flower in Your Pocket,2021-05-21 16:56:00,False,16,Friday,5,2021,3
Weathers,C'est La Vie,C'est La Vie,2021-05-21 16:52:00,False,16,Friday,5,2021,2
Young the Giant,Young the Giant (Special Edition),Cough Syrup,2021-05-21 16:49:00,False,16,Friday,5,2021,1
The Revivalists,Take Good Care,Change,2021-05-21 16:45:00,False,16,Friday,5,2021,2
The White Stripes,White Blood Cells,We're Going to Be Friends,2021-05-21 16:41:00,False,16,Friday,5,2021,67
The Black Keys,Brothers,Everlasting Light,2021-05-21 16:38:00,False,16,Friday,5,2021,4
Hippo Campus,Bashful Creatures,Suicide Saturday,2021-05-21 16:35:00,False,16,Friday,5,2021,2
Spoon,They Want My Soul,Do You,2021-05-21 16:31:00,False,16,Friday,5,2021,2
Tribe Society,We Sell Drugs,Smoke Out The Window,2021-05-21 16:28:00,False,16,Friday,5,2021,21
K.Flay,Four Letter Words,Four Letter Words,2021-05-21 16:24:00,False,16,Friday,5,2021,1
Matt Maeson,Bank on the Funeral,Hallucinogenics,2021-05-21 16:21:00,False,16,Friday,5,2021,1
Local Natives,I Saw You Close Your Eyes,I Saw You Close Your Eyes,2021-05-21 16:18:00,False,16,Friday,5,2021,1
Bahamas,Bahamas is Afie,Stronger Than That,2021-05-21 16:15:00,False,16,Friday,5,2021,7
Cold War Kids,La Divine,So Tied Up,2021-05-21 16:12:00,False,16,Friday,5,2021,3
Watsky,x Infinity,Conversations,2021-05-19 12:40:00,False,12,Wednesday,5,2021,13
Connor Price,The Birds,The Birds,2021-05-19 12:38:00,False,12,Wednesday,5,2021,27
Calimossa,Honey Days,Love Thy Soul,2021-05-19 12:35:00,False,12,Wednesday,5,2021,16
Big Hongry,Early One Morning,Early One Morning,2021-05-19 12:32:00,False,12,Wednesday,5,2021,17
EKOH,The Detour,Pickle Rick,2021-05-19 12:28:00,False,12,Wednesday,5,2021,23
Optimus Rhyme,School the Indie Rockers,Autobeat Airbus,2021-05-19 12:25:00,False,12,Wednesday,5,2021,15
C2 & the Brothers Reed,Mollie,Mollie,2021-05-19 12:21:00,False,12,Wednesday,5,2021,14
Lizzo,Cuz I Love You,Cuz I Love You,2021-05-19 12:17:00,False,12,Wednesday,5,2021,18
Gawne,Terminal,Death to Mumble Rap,2021-05-19 12:12:00,False,12,Wednesday,5,2021,18
Lando Chill,The Boy Who Spoke To The Wind,Black Boy Run,2021-05-19 12:08:00,False,12,Wednesday,5,2021,12
Ceschi,Sad Fat Luck,Middle Earth (feat. Sammus),2021-05-19 01:58:00,False,1,Wednesday,5,2021,7
Connor Gilbert,Vol. 1,14400 Minutes,2021-05-19 01:54:00,False,1,Wednesday,5,2021,7
Akira The Don,Jbpwave: Genesis,The Wave,2021-05-19 01:50:00,False,1,Wednesday,5,2021,7
21 Savage,Issa Album,Dead People,2021-05-19 01:47:00,False,1,Wednesday,5,2021,1
Post Malone,Hollywood's Bleeding,Hollywood's Bleeding,2021-05-19 01:12:00,False,1,Wednesday,5,2021,34
Illenium,Ascend (Tour Edits),Good Things Fall Apart vs. Sad Songs (With Said The Sky feat. Annika Wells),2021-05-19 01:05:00,False,1,Wednesday,5,2021,1
DJ Khaled,Khaled Khaled,I DID IT (feat. Post Malone Megan Thee Stallion Lil Baby & DaBaby),2021-05-19 01:03:00,False,1,Wednesday,5,2021,1
Khalid,Free Spirit,Self,2021-05-19 00:59:00,False,0,Wednesday,5,2021,1
Post Malone,beerbongs & bentleys,Otherside,2021-05-19 00:55:00,False,0,Wednesday,5,2021,1
Omi,Me 4 U,Cheerleader - Felix Jaehn Remix Radio Edit,2021-05-19 00:52:00,False,0,Wednesday,5,2021,5
Omi,Me 4 U,Cheerleader - Felix Jaehn Remix Radio Edit,2021-05-19 00:49:00,False,0,Wednesday,5,2021,5
The Moody Blues,A Question Of Balance,Question,2021-05-18 23:05:00,False,23,Tuesday,5,2021,3
Billy Joel,The Essential Billy Joel,Only the Good Die Young,2021-05-18 23:01:00,False,23,Tuesday,5,2021,4
Deep Purple,Deepest Purple: The Very Best of Deep Purple,Highway Star,2021-05-18 22:53:00,False,22,Tuesday,5,2021,10
Queen,Greatest Hits - We Will Rock You Edition,Under Pressure (Live) - Live at Wembley 86,2021-05-18 22:49:00,False,22,Tuesday,5,2021,2
Fleetwood Mac,Rumours (Super Deluxe),Don't Stop - 2004 Remaster,2021-05-18 22:45:00,False,22,Tuesday,5,2021,2
Foreigner,Records,Head Games,2021-05-18 22:42:00,False,22,Tuesday,5,2021,1
Led Zeppelin,Houses Of The Holy (1994 Remaster),Over the Hills and Far Away - 1990 Remaster,2021-05-18 22:37:00,False,22,Tuesday,5,2021,1
Tom Petty,Highway Companion,Saving Grace,2021-05-18 22:33:00,False,22,Tuesday,5,2021,5
Queen,Greatest Hits - We Will Rock You Edition,Killer Queen - Remastered,2021-05-18 22:30:00,False,22,Tuesday,5,2021,1
Billy Thorpe,Children Of The Sun...Revisited,Children Of The Sun,2021-05-18 21:43:00,False,21,Tuesday,5,2021,21
Blue Öyster Cult,Agents of Fortune,(Don't Fear) The Reaper,2021-05-18 21:36:00,False,21,Tuesday,5,2021,20
Commander Cody And His Lost Planet Airmen,Lost In The Ozone,Hot Rod Lincoln,2021-05-18 21:34:00,False,21,Tuesday,5,2021,29
The Floozies,Sunroof Cadillac,Sunroof Cadillac,2021-05-18 21:30:00,False,21,Tuesday,5,2021,48
Michael Jackson,Thriller 25 Super Deluxe Edition,P.Y.T. (Pretty Young Thing),2021-05-18 21:26:00,False,21,Tuesday,5,2021,17
Tauk,Collisions,Mindshift,2021-05-18 21:20:00,False,21,Tuesday,5,2021,25
Vibe Street,She Makes Me Feel EP,Something From Outer Space,2021-05-18 18:00:00,False,18,Tuesday,5,2021,70
Khruangbin,Mordechai,Time (You and I),2021-05-18 17:55:00,False,17,Tuesday,5,2021,1
Michal Menert,Even If It Isn't Right,The Same Disease,2021-05-18 17:50:00,False,17,Tuesday,5,2021,3
Vulfpeck,Fugue State,1612,2021-05-18 17:46:00,False,17,Tuesday,5,2021,2
Michael Jackson,Off the Wall,Don't Stop 'Til You Get Enough,2021-05-18 17:40:00,False,17,Tuesday,5,2021,1
Trey Anastasio,Traveler,Clint Eastwood,2021-05-18 17:37:00,False,17,Tuesday,5,2021,73
MakTub,Khronos,You Can't Hide,2021-05-18 17:33:00,False,17,Tuesday,5,2021,27
Carl Carlton,Disco -Best 100-,She's A Bad Mama Jama (She's Built She's Stacked),2021-05-18 17:29:00,False,17,Tuesday,5,2021,2
Pretty Lights,We Must Go On,We Must Go On,2021-05-18 17:23:00,False,17,Tuesday,5,2021,1
The Floozies,Sunroof Cadillac,Sunroof Cadillac,2021-05-18 17:20:00,False,17,Tuesday,5,2021,48
Michael Jackson,Thriller 25 Super Deluxe Edition,P.Y.T. (Pretty Young Thing),2021-05-18 17:16:00,False,17,Tuesday,5,2021,17
Tauk,Collisions,Mindshift,2021-05-18 17:10:00,False,17,Tuesday,5,2021,25
Hail Mary Mallon,Bestiary (Bonus Track Version),Dollywood,2021-05-18 17:06:00,False,17,Tuesday,5,2021,2
Houses,Drugstore Heaven,Bad Checks,2021-05-18 16:10:00,False,16,Tuesday,5,2021,1
Revolutionary Rhythm,From the Soul,Break It Down,2021-05-18 16:06:00,False,16,Tuesday,5,2021,2
GhostWryter,Stay Woke,Stay Woke,2021-05-18 16:03:00,False,16,Tuesday,5,2021,1
Grabbitz,Things Change,Play This Game,2021-05-18 16:00:00,False,16,Tuesday,5,2021,2
Thees Handz,Thees Handz,Be Nice,2021-05-18 15:57:00,False,15,Tuesday,5,2021,1
Patrick Sweany,Every Hour Is A Dollar Gone,Them Shoes,2021-05-18 15:51:00,False,15,Tuesday,5,2021,5
Ballyhoo!,Girls.,Jameson & Ginger,2021-05-18 15:48:00,False,15,Tuesday,5,2021,1
Sliim Bambino,Panic Room,Block Call Like Dikembe,2021-05-18 15:43:00,False,15,Tuesday,5,2021,1
FISHDOCTOR,I'm with the bandwidth,Summer in the wintertime,2021-05-18 15:40:00,False,15,Tuesday,5,2021,3
Mike Mictlan,Hand Over Fist,Prizefight,2021-05-18 15:36:00,False,15,Tuesday,5,2021,4
The Delta Saints,Monte Vista,Sun God,2021-05-18 15:33:00,False,15,Tuesday,5,2021,5
Aqueous,Cycles,Kitty Chaser (Explosions),2021-05-18 15:24:00,False,15,Tuesday,5,2021,4
Dusty Leigh,Boujee Nights,No Phucks (feat. Bubba Sparxxx & Fishscales),2021-05-18 15:20:00,False,15,Tuesday,5,2021,1
WebsterX,daymares,Skin,2021-05-18 15:16:00,False,15,Tuesday,5,2021,4
The Glorious Sons,Young Beauties and Fools,S.O.S. (Sawed Off Shotgun),2021-05-18 15:13:00,False,15,Tuesday,5,2021,3
Ripe,Hey Hello,Goon Squad,2021-05-18 15:08:00,False,15,Tuesday,5,2021,3
TOO MANY ZOOZ,Subway Gawdz,Talkin Bout (feat. Armani White),2021-05-18 15:05:00,False,15,Tuesday,5,2021,3
Magic Bronson,Evil Plans (Deluxe Edition),Night Owl,2021-05-18 15:01:00,False,15,Tuesday,5,2021,3
Break Science,Anthemy Mason (Late Night Radio Remix),Anthemy Mason - Late Night Radio Remix,2021-05-18 14:28:00,False,14,Tuesday,5,2021,1
Naughty Professor,Identity,Stray (feat. David Shaw),2021-05-18 14:25:00,False,14,Tuesday,5,2021,4
Galactic,Float up (feat. Anjelika Jelly Joseph),Float up (feat. Anjelika Jelly Joseph),2021-05-18 14:22:00,False,14,Tuesday,5,2021,1
Kr3Ture,Anthropocene,Anthropocene,2021-05-18 14:18:00,False,14,Tuesday,5,2021,3
The Pack A.D.,We Kill Computers,Everyone Looks Like Everyone,2021-05-18 14:15:00,False,14,Tuesday,5,2021,6
Yngwie Malmsteen,The Yngwie Malmsteen Collection,Black Star,2021-05-18 13:08:00,False,13,Tuesday,5,2021,1
Yngwie Malmsteen,Inspiration,Mistreated,2021-05-18 01:17:00,False,1,Tuesday,5,2021,6
Yngwie Malmsteen,Inspiration,Mistreated,2021-05-18 01:03:00,False,1,Tuesday,5,2021,6
Chuck Berry,Berry Is On Top,Johnny B. Goode,2021-05-18 00:18:00,False,0,Tuesday,5,2021,59
Bon Jovi,Slippery When Wet,Wanted Dead or Alive,2021-05-18 00:13:00,False,0,Tuesday,5,2021,4
The Rolling Stones,Hot Rocks (1964-1971),Honky Tonk Women - Mono Version,2021-05-18 00:10:00,False,0,Tuesday,5,2021,3
Yes,The Yes Album (Deluxe Edition),Starship Trooper: a. Life Seeker b. Disillusion c. Würm,2021-05-18 00:00:00,False,0,Tuesday,5,2021,1
Yngwie Malmsteen,Inspiration,Mistreated,2021-05-17 23:51:00,False,23,Monday,5,2021,6
Yngwie Malmsteen,Inspiration,Mistreated,2021-05-17 23:44:00,False,23,Monday,5,2021,6
Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,Free Bird,2021-05-17 23:09:00,False,23,Monday,5,2021,19
Fleetwood Mac,Rumours (Super Deluxe),The Chain - 2004 Remaster,2021-05-17 23:03:00,False,23,Monday,5,2021,10
Mo Lowda & the Humble,Curse the Weather,Curse the Weather,2021-05-17 20:14:00,False,20,Monday,5,2021,8
The Delta Saints,Monte Vista,Sun God,2021-05-17 20:10:00,False,20,Monday,5,2021,5
Revolutionary Rhythm,From the Soul,Break It Down,2021-05-17 20:07:00,False,20,Monday,5,2021,2
Kai Straw,The Tragedian's Decoupage,Slaughterhouse,2021-05-17 20:02:00,False,20,Monday,5,2021,3
The Funk Hunters,ILLectric EP,Oh Shit,2021-05-17 19:55:00,False,19,Monday,5,2021,4
Karl Denson,New Ammo,Hang Me out to Dry,2021-05-17 18:07:00,False,18,Monday,5,2021,7
Grabbitz,Things Change,Play This Game,2021-05-17 18:04:00,False,18,Monday,5,2021,2
Mike Mictlan,Hand Over Fist,Prizefight,2021-05-17 18:00:00,False,18,Monday,5,2021,4
The Delta Saints,Monte Vista,Sun God,2021-05-17 17:57:00,False,17,Monday,5,2021,5
Magic Bronson,Evil Plans (Deluxe Edition),Night Owl,2021-05-17 17:54:00,False,17,Monday,5,2021,3
TOO MANY ZOOZ,Subway Gawdz,Talkin Bout (feat. Armani White),2021-05-17 17:51:00,False,17,Monday,5,2021,3
The Funk Hunters,ILLectric EP,Oh Shit,2021-05-17 17:47:00,False,17,Monday,5,2021,4
Umphrey's McGee,ZONKEY,Come As Your Kids,2021-05-17 17:41:00,False,17,Monday,5,2021,3
Dirty Heads,That's All I Need,That's All I Need,2021-05-17 17:32:00,False,17,Monday,5,2021,11
Genesis,Genesis,Just a Job to Do - 2007 Remaster,2021-05-17 17:28:00,False,17,Monday,5,2021,11
Langhorne Slim,The Way We Move,The Way We Move,2021-05-17 17:25:00,False,17,Monday,5,2021,58
Ben Harper,Fight For Your Mind,Burn One Down,2021-05-17 17:21:00,False,17,Monday,5,2021,3
Stevie Nicks,Crystal Visions...The Very Best Of Stevie Nicks,Edge of Seventeen,2021-05-17 17:16:00,False,17,Monday,5,2021,46
Sublime,Sublime Greatest Hits,Badfish,2021-05-17 17:13:00,False,17,Monday,5,2021,12
Dirty Heads,Lift Me Up,Lift Me Up,2021-05-17 17:10:00,False,17,Monday,5,2021,6
311,Space and Time,Space and Time,2021-05-17 17:07:00,False,17,Monday,5,2021,7
Dispatch,Bang Bang,Bang Bang,2021-05-17 17:02:00,False,17,Monday,5,2021,84
alt-J,This Is All Yours,Left Hand Free,2021-05-17 16:56:00,False,16,Monday,5,2021,36
Stealers Wheel,Reservoir Dogs (Original Motion Picture Soundtrack),Stuck in the Middle With You,2021-05-17 16:53:00,False,16,Monday,5,2021,32
Billy Thorpe,Children Of The Sun...Revisited,Children Of The Sun,2021-05-17 16:46:00,False,16,Monday,5,2021,21
Styx,Greatest Hits,Come Sail Away,2021-05-17 16:37:00,False,16,Monday,5,2021,8
Steve Miller Band,Book Of Dreams,Jungle Love,2021-05-17 16:33:00,False,16,Monday,5,2021,11
Nathaniel Rateliff & the Night Sweats,Nathaniel Rateliff & The Night Sweats,S.O.B.,2021-05-17 16:29:00,False,16,Monday,5,2021,60
Led Zeppelin,Led Zeppelin,Good Times Bad Times - 1993 Remaster,2021-05-17 16:19:00,False,16,Monday,5,2021,6
Blackfoot,Strikes,Train Train,2021-05-17 16:15:00,False,16,Monday,5,2021,3
The Allman Brothers Band,Dreams,Ramblin' Man,2021-05-17 16:10:00,False,16,Monday,5,2021,9
Hall & Oates,The Essential Daryl Hall & John Oates,Rich Girl,2021-05-17 16:07:00,False,16,Monday,5,2021,8
The Movement,Set Sail,Set Sail,2021-05-17 16:03:00,False,16,Monday,5,2021,5
Steely Dan,Can't Buy A Thrill,Dirty Work,2021-05-17 16:00:00,False,16,Monday,5,2021,19
Dolly Parton,9 to 5 and Odd Jobs,9 to 5,2021-05-16 22:21:00,False,22,Sunday,5,2021,9
Miley Cyrus,The Time of Our Lives,Party in the U.S.A.,2021-05-16 22:17:00,False,22,Sunday,5,2021,14
Bruno Mars,24K Magic,That's What I Like,2021-05-16 22:14:00,False,22,Sunday,5,2021,52
Spice Girls,Spice,Wannabe,2021-05-16 22:11:00,False,22,Sunday,5,2021,6
Carly Rae Jepsen,Kiss (Deluxe),Call Me Maybe,2021-05-16 22:07:00,False,22,Sunday,5,2021,11
Britney Spears,In the Zone,Toxic,2021-05-16 22:04:00,False,22,Sunday,5,2021,9
One Direction,Up All Night,What Makes You Beautiful,2021-05-16 22:01:00,False,22,Sunday,5,2021,14
Bruno Mars,24K Magic,24K Magic,2021-05-16 21:57:00,False,21,Sunday,5,2021,19
Whitney Houston,Whitney,I Wanna Dance with Somebody (Who Loves Me),2021-05-16 21:52:00,False,21,Sunday,5,2021,18
Carly Rae Jepsen,Kiss (Deluxe),Call Me Maybe,2021-05-16 21:49:00,False,21,Sunday,5,2021,11
*NSYNC,Celebrity,Pop,2021-05-16 21:45:00,False,21,Sunday,5,2021,6
Avicii,True,Wake Me Up,2021-05-16 21:41:00,False,21,Sunday,5,2021,18
Dolly Parton,9 to 5 and Odd Jobs,9 to 5,2021-05-16 21:38:00,False,21,Sunday,5,2021,9
Lady Gaga,Born This Way (Special Edition),Born This Way,2021-05-16 21:33:00,False,21,Sunday,5,2021,15
Tim McGraw,All I Want,I Like It I Love It,2021-05-16 21:30:00,False,21,Sunday,5,2021,30
Whitney Houston,Whitney Houston,How Will I Know,2021-05-16 21:25:00,False,21,Sunday,5,2021,8
Shakira,Try Everything (From Zootropolis),Try Everything - From Zootropolis,2021-05-16 21:22:00,False,21,Sunday,5,2021,7
Britney Spears,In the Zone,Toxic,2021-05-16 21:19:00,False,21,Sunday,5,2021,9
Bruno Mars,24K Magic,That's What I Like,2021-05-16 21:15:00,False,21,Sunday,5,2021,52
Bruno Mars,24K Magic,That's What I Like,2021-05-16 20:19:00,False,20,Sunday,5,2021,52
*NSYNC,No Strings Attached,It's Gonna Be Me,2021-05-16 20:15:00,False,20,Sunday,5,2021,3
Dolly Parton,9 to 5 and Odd Jobs,9 to 5,2021-05-16 20:12:00,False,20,Sunday,5,2021,9
Walk the Moon,Talking Is Hard,Shut Up and Dance,2021-05-16 20:09:00,False,20,Sunday,5,2021,7
Tim McGraw,All I Want,I Like It I Love It,2021-05-16 20:06:00,False,20,Sunday,5,2021,30
Tom Petty and The Heartbreakers,Damn The Torpedoes (Deluxe Edition),Refugee,2021-05-16 19:20:00,False,19,Sunday,5,2021,6
Three Dog Night,Harmony,Never Been To Spain - Single Version,2021-05-16 19:16:00,False,19,Sunday,5,2021,2
Queen,Jazz (2011 Remaster),Bicycle Race - Remastered 2011,2021-05-16 19:13:00,False,19,Sunday,5,2021,5
Fleetwood Mac,Rumours (Super Deluxe),Dreams - 2004 Remaster,2021-05-16 19:09:00,False,19,Sunday,5,2021,16
Bob Marley & The Wailers,Exodus (Deluxe Edition),Three Little Birds,2021-05-16 19:06:00,False,19,Sunday,5,2021,12
The Who,Who's Next,Baba O'Riley,2021-05-16 19:01:00,False,19,Sunday,5,2021,17
Supertramp,Breakfast In America (Deluxe Edition),Goodbye Stranger - 2010 Remastered,2021-05-16 18:55:00,False,18,Sunday,5,2021,1
The Cars,The Cars,Good Times Roll,2021-05-16 18:51:00,False,18,Sunday,5,2021,11
Eagles,Eagles (2013 Remaster),Peaceful Easy Feeling - 2013 Remaster,2021-05-16 18:47:00,False,18,Sunday,5,2021,2
Pink Floyd,The Wall,Stop,2021-05-16 18:46:00,False,18,Sunday,5,2021,8
Queen,Jazz (2011 Remaster),Don't Stop Me Now - Remastered 2011,2021-05-16 18:43:00,False,18,Sunday,5,2021,5
Rod Stewart,Every Picture Tells A Story,Maggie May,2021-05-16 18:37:00,False,18,Sunday,5,2021,3
Emerson Lake & Palmer,Brain Salad Surgery,Karn Evil 9 1st Impression Pt. 2 - Alternate Version,2021-05-16 18:32:00,False,18,Sunday,5,2021,4
Uriah Heep,The Collection,Easy Livin',2021-05-16 18:30:00,False,18,Sunday,5,2021,27
Eagles,One of These Nights (2013 Remaster),Lyin' Eyes - 2013 Remaster,2021-05-16 18:23:00,False,18,Sunday,5,2021,1
Fleetwood Mac,Rumours (Super Deluxe),The Chain - 2004 Remaster,2021-05-16 18:19:00,False,18,Sunday,5,2021,10
Heart,Little Queen,Barracuda,2021-05-16 18:14:00,False,18,Sunday,5,2021,6
Grateful Dead,Workingman's Dead,Casey Jones - 2013 Remaster,2021-05-16 18:10:00,False,18,Sunday,5,2021,2
The Doobie Brothers,The Captain and Me,China Grove,2021-05-16 18:07:00,False,18,Sunday,5,2021,4
Boston,Boston,More Than a Feeling,2021-05-16 18:02:00,False,18,Sunday,5,2021,9
Kansas,Leftoverture (Expanded Edition),Carry on Wayward Son,2021-05-16 17:56:00,False,17,Sunday,5,2021,19
Deep Purple,Who Do We Think We Are (remastered),Woman From Tokyo,2021-05-16 17:51:00,False,17,Sunday,5,2021,4
Fleetwood Mac,Rumours,Go Your Own Way - 2004 Remaster,2021-05-16 17:47:00,False,17,Sunday,5,2021,9
Eagles,On the Border (2013 Remaster),The Best of My Love - 2013 Remaster,2021-05-16 17:42:00,False,17,Sunday,5,2021,3
Creedence Clearwater Revival,Cosmo's Factory,Up Around the Bend,2021-05-16 17:40:00,False,17,Sunday,5,2021,2
Led Zeppelin,Led Zeppelin III (Remaster),Since I've Been Loving You - Remaster,2021-05-16 17:32:00,False,17,Sunday,5,2021,13
Supertramp,Crime of the Century (Remastered),Dreamer,2021-05-16 17:29:00,False,17,Sunday,5,2021,6
Pretty Lights,Filling Up The City Skies (Disc 2),More Important Than Michael Jordan,2021-05-16 14:36:00,False,14,Sunday,5,2021,24
Antix,Come Home,Come Home,2021-05-16 14:31:00,False,14,Sunday,5,2021,20
Powerman 5000,Tonight the Stars Revolt,Supernova Goes Pop,2021-05-16 14:25:00,False,14,Sunday,5,2021,24
JULESTHEWULF,Wulf Fang Fist,Wulf Fang Fist,2021-05-16 14:21:00,False,14,Sunday,5,2021,18
Annie Lennox,Nostalgia,I Put a Spell on You,2021-05-16 13:59:00,False,13,Sunday,5,2021,27
Marshmello,FRIENDS,FRIENDS,2021-05-16 13:56:00,False,13,Sunday,5,2021,36
Mac Lethal,Congratulations,Weed & Coffee,2021-05-16 13:53:00,False,13,Sunday,5,2021,7
Allen Stone,Radius (Deluxe Edition),Upside,2021-05-16 01:23:00,False,1,Sunday,5,2021,21
Maliibu N Helene,Starin' At It,Starin' At It,2021-05-16 01:19:00,False,1,Sunday,5,2021,31
Simon & Garfunkel,Greatest Hits,Cecilia,2021-05-15 21:39:00,False,21,Saturday,5,2021,32
Alessia Cara,Revamp: The Songs of Elton John & Bernie Taupin,I Guess That's Why They Call It The Blues,2021-05-15 21:34:00,False,21,Saturday,5,2021,19
Skid Row,Skid Row,18 and Life,2021-05-15 21:31:00,False,21,Saturday,5,2021,37
Miguel,Goodbye Yellow Brick Road (40th Anniversary Celebration/ Super Deluxe Edition),Bennie And The Jets,2021-05-15 21:25:00,False,21,Saturday,5,2021,28
Skrillex,Make It Bun Dem,Make It Bun Dem,2021-05-15 21:22:00,False,21,Saturday,5,2021,27
Snails,Front 2 Back,Front 2 Back,2021-05-15 21:17:00,False,21,Saturday,5,2021,9
ZZ Ward,Love and War,LOVE 3X,2021-05-15 21:13:00,False,21,Saturday,5,2021,12
Whitehorse,The Northern South Vol. 1,Come on in My Kitchen,2021-05-15 21:07:00,False,21,Saturday,5,2021,22
*NSYNC,Celebrity,Pop,2021-05-15 19:55:00,False,19,Saturday,5,2021,6
Tim McGraw,All I Want,I Like It I Love It,2021-05-15 19:52:00,False,19,Saturday,5,2021,30
Avicii,True,Wake Me Up,2021-05-15 16:40:00,False,16,Saturday,5,2021,18
Lady Gaga,Born This Way (Special Edition),Born This Way,2021-05-15 16:38:00,False,16,Saturday,5,2021,15
Kygo,Golden Hour,Higher Love,2021-05-15 16:28:00,False,16,Saturday,5,2021,13
Miley Cyrus,The Time of Our Lives,Party in the U.S.A.,2021-05-15 16:24:00,False,16,Saturday,5,2021,14
*NSYNC,No Strings Attached,Bye Bye Bye,2021-05-15 16:18:00,False,16,Saturday,5,2021,13
